show_id,tipo,pais
MOV_476669,Película,United States of America
MOV_399566,Película,United States of America
MOV_797271,Película,China
MOV_870404,Película,United States of America
MOV_811634,Película,China
MOV_630586,Película,Germany
MOV_630586,Película,United States of America
MOV_630586,Película,United Kingdom
MOV_768744,Película,Japan
MOV_776503,Película,France
MOV_776503,Película,United States of America
MOV_460465,Película,United States of America
MOV_568620,Película,Canada
MOV_568620,Película,Japan
MOV_568620,Película,United States of America
MOV_602223,Película,United States of America
MOV_631843,Película,China
MOV_631843,Película,United States of America
MOV_501929,Película,Hong Kong
MOV_501929,Película,United States of America
MOV_347626,Película,United States of America
MOV_795514,Película,United States of America
MOV_920342,Película,China
MOV_425909,Película,Canada
MOV_425909,Película,United States of America
MOV_745881,Película,South Korea
MOV_745881,Película,Thailand
MOV_602269,Película,United States of America
MOV_593395,Película,Italy
MOV_663558,Película,China
MOV_522402,Película,United States of America
MOV_522402,Película,India
MOV_522931,Película,Bulgaria
MOV_522931,Película,France
MOV_522931,Película,Sweden
MOV_522931,Película,United States of America
MOV_628704,Película,South Korea
MOV_646380,Película,United States of America
MOV_454527,Película,Belgium
MOV_454527,Película,France
MOV_454527,Película,Netherlands
MOV_379686,Película,United States of America
MOV_550205,Película,China
MOV_550205,Película,United States of America
MOV_576784,Película,Russia
MOV_482321,Película,United Kingdom
MOV_482321,Película,United States of America
MOV_796499,Película,Germany
MOV_796499,Película,United States of America
MOV_567189,Película,United States of America
MOV_585245,Película,Canada
MOV_585245,Película,United States of America
MOV_503736,Película,United States of America
MOV_672322,Película,Japan
MOV_726684,Película,Brazil
MOV_726684,Película,Canada
MOV_726684,Película,China
MOV_726684,Película,France
MOV_726684,Película,South Korea
MOV_726684,Película,United Kingdom
MOV_614409,Película,United States of America
MOV_618851,Película,Japan
MOV_776797,Película,Taiwan
MOV_760883,Película,Germany
MOV_760883,Película,United Kingdom
MOV_587807,Película,United States of America
MOV_576845,Película,United Kingdom
MOV_544401,Película,United States of America
MOV_798141,Película,United States of America
MOV_617653,Película,United States of America
MOV_614917,Película,United States of America
MOV_639721,Película,Canada
MOV_639721,Película,United States of America
MOV_690957,Película,India
MOV_960481,Película,Mongolia
MOV_522478,Película,Australia
MOV_522478,Película,United States of America
MOV_841755,Película,United States of America
MOV_662237,Película,South Korea
MOV_602063,Película,Japan
MOV_938086,Película,South Korea
MOV_593910,Película,United States of America
MOV_283566,Película,Japan
MOV_645710,Película,United States of America
MOV_484718,Película,United States of America
MOV_634528,Película,United States of America
MOV_602734,Película,United States of America
MOV_852370,Película,South Korea
MOV_513310,Película,United Kingdom
MOV_513310,Película,United States of America
MOV_632357,Película,United States of America
MOV_619778,Película,United States of America
MOV_860623,Película,Sweden
MOV_860623,Película,United Kingdom
MOV_860623,Película,United States of America
MOV_588921,Película,Peru
MOV_585216,Película,United States of America
MOV_581644,Película,Finland
MOV_581644,Película,United Arab Emirates
MOV_581644,Película,United States of America
MOV_611698,Película,China
MOV_870096,Película,China
MOV_865463,Película,South Korea
MOV_845222,Película,South Korea
MOV_760873,Película,Germany
MOV_760873,Película,Switzerland
MOV_774741,Película,Canada
MOV_774741,Película,United States of America
MOV_482373,Película,United States of America
MOV_644495,Película,Canada
MOV_644495,Película,United States of America
MOV_660120,Película,Norway
MOV_660120,Película,Sweden
MOV_660120,Película,Denmark
MOV_660120,Película,France
MOV_559907,Película,Canada
MOV_559907,Película,Ireland
MOV_559907,Película,United States of America
MOV_693113,Película,Puerto Rico
MOV_693113,Película,United States of America
MOV_727745,Película,United Kingdom
MOV_727745,Película,United States of America
MOV_630240,Película,Belgium
MOV_630240,Película,France
MOV_770254,Película,United States of America
MOV_547565,Película,United Kingdom
MOV_547565,Película,United States of America
MOV_797787,Película,China
MOV_797787,Película,Hong Kong
MOV_797787,Película,Taiwan
MOV_797787,Película,United States of America
MOV_671043,Película,France
MOV_458220,Película,United States of America
MOV_603661,Película,United Kingdom
MOV_603661,Película,United States of America
MOV_865921,Película,China
MOV_589761,Película,Russia
MOV_567748,Película,United States of America
MOV_680531,Película,France
MOV_813258,Película,United States of America
MOV_581734,Película,United States of America
MOV_826945,Película,South Korea
MOV_610253,Película,United States of America
MOV_753453,Película,Indonesia
MOV_753453,Película,United States of America
MOV_597208,Película,United States of America
MOV_773621,Película,Japan
MOV_920081,Película,United States of America
MOV_918692,Película,Russia
MOV_918692,Película,Uzbekistan
MOV_592508,Película,India
MOV_654739,Película,South Korea
MOV_637693,Película,United States of America
MOV_1055110,Película,Japan
MOV_797838,Película,Estonia
MOV_797838,Película,United Kingdom
MOV_797838,Película,United States of America
MOV_892222,Película,South Korea
MOV_843241,Película,Japan
MOV_672582,Película,Belgium
MOV_672582,Película,France
MOV_672582,Película,United States of America
MOV_526811,Película,Belgium
MOV_526811,Película,France
MOV_646207,Película,Canada
MOV_646207,Película,United States of America
MOV_666243,Película,Poland
MOV_666243,Película,South Korea
MOV_666243,Película,United States of America
MOV_740925,Película,Romania
MOV_740925,Película,United States of America
MOV_542178,Película,United States of America
MOV_787723,Película,United States of America
MOV_787723,Película,Canada
MOV_617502,Película,Bulgaria
MOV_617502,Película,France
MOV_617502,Película,United States of America
MOV_795607,Película,China
MOV_875104,Película,China
MOV_630004,Película,France
MOV_630004,Película,Spain
MOV_591273,Película,United States of America
MOV_609972,Película,Germany
MOV_609972,Película,United States of America
MOV_449406,Película,United States of America
MOV_449406,Película,Hong Kong
MOV_685274,Película,Japan
MOV_871964,Película,Poland
MOV_846214,Película,United States of America
MOV_516329,Película,United States of America
MOV_637534,Película,France
MOV_524369,Película,United States of America
MOV_638597,Película,United States of America
MOV_729720,Película,France
MOV_629028,Película,South Korea
MOV_718032,Película,Canada
MOV_718032,Película,United States of America
MOV_893694,Película,Philippines
MOV_623511,Película,Norway
MOV_842033,Película,South Korea
MOV_881460,Película,United States of America
MOV_638449,Película,Canada
MOV_638449,Película,United Kingdom
MOV_763025,Película,United States of America
MOV_628534,Película,India
MOV_628534,Película,Singapore
MOV_628534,Película,United States of America
MOV_628914,Película,United States of America
MOV_591274,Película,United States of America
MOV_578701,Película,Canada
MOV_578701,Película,United States of America
MOV_586047,Película,South Korea
MOV_877013,Película,Belarus
MOV_877013,Película,France
MOV_877013,Película,Kazakhstan
MOV_877013,Película,United States of America
MOV_644583,Película,United Kingdom
MOV_644583,Película,United States of America
MOV_763788,Película,United States of America
MOV_525660,Película,China
MOV_525660,Película,Hong Kong
MOV_525660,Película,Japan
MOV_873972,Película,United States of America
MOV_672741,Película,France
MOV_672741,Película,United States of America
MOV_691179,Película,United States of America
MOV_810271,Película,United States of America
MOV_762079,Película,Belgium
MOV_762079,Película,France
MOV_653349,Película,United States of America
MOV_654974,Película,United States of America
MOV_513692,Película,China
MOV_513692,Película,Hong Kong
MOV_775244,Película,Egypt
MOV_740658,Película,China
MOV_601666,Película,United Kingdom
MOV_601666,Película,United States of America
MOV_681887,Película,United States of America
MOV_776305,Película,Japan
MOV_763164,Película,Canada
MOV_763164,Película,United Arab Emirates
MOV_763164,Película,United States of America
MOV_763164,Película,United Kingdom
MOV_753601,Película,Belgium
MOV_753601,Película,France
MOV_753601,Película,United States of America
MOV_811592,Película,United Kingdom
MOV_811592,Película,United States of America
MOV_669671,Película,United Kingdom
MOV_669671,Película,United States of America
MOV_1050922,Película,Sri Lanka
MOV_807196,Película,United Kingdom
MOV_598331,Película,United States of America
MOV_843906,Película,United States of America
MOV_877183,Película,United States of America
MOV_595813,Película,United States of America
MOV_808023,Película,United States of America
MOV_581389,Película,South Korea
MOV_738652,Película,United States of America
MOV_670981,Película,Argentina
MOV_670981,Película,Brazil
MOV_670981,Película,Germany
MOV_670981,Película,Mexico
MOV_670981,Película,Switzerland
MOV_670981,Película,United States of America
MOV_670981,Película,France
MOV_670981,Película,Netherlands
MOV_514466,Película,Finland
MOV_764835,Película,Canada
MOV_764835,Película,United States of America
MOV_730840,Película,United States of America
MOV_766798,Película,Spain
MOV_662638,Película,Japan
MOV_763329,Película,United States of America
MOV_860867,Película,United States of America
MOV_695932,Película,Japan
MOV_645788,Película,Bulgaria
MOV_645788,Película,Romania
MOV_645788,Película,United Kingdom
MOV_645788,Película,United States of America
MOV_410113,Película,United States of America
MOV_773543,Película,Russia
MOV_736545,Película,South Korea
MOV_649409,Película,United States of America
MOV_866038,Película,United States of America
MOV_866038,Película,Thailand
MOV_591275,Película,United States of America
MOV_775996,Película,United States of America
MOV_619297,Película,United States of America
MOV_663260,Película,France
MOV_796849,Película,Japan
MOV_796849,Película,United States of America
MOV_567690,Película,Japan
MOV_567690,Película,United States of America
MOV_597890,Película,Czech Republic
MOV_597890,Película,Romania
MOV_597890,Película,United Kingdom
MOV_597890,Película,United States of America
MOV_579047,Película,United States of America
MOV_785663,Película,United States of America
MOV_607259,Película,Canada
MOV_607259,Película,United States of America
MOV_798544,Película,Japan
MOV_616651,Película,France
MOV_616651,Película,United States of America
MOV_817485,Película,South Korea
MOV_736073,Película,United States of America
MOV_615643,Película,United States of America
MOV_800497,Película,United States of America
MOV_537116,Película,United States of America
